ID;Name;Latitude / Longitude;Adresse;Storetype;;;
3578532536;Studio f¸r Biokosmetik;6.782131/51.241440;None None;beauty;;;
4317674282;Hess Schuhe;6.777841/51.209181;Friedrichstraﬂe 150;shoes;;;
469174146;Stehcafe;6.799655/51.240457;Weseler Straﬂe 22;kiosk;;;
7231732760;Triumph;6.781710/51.225393;Schadowstraﬂe 11;clothes;;;
2541705918;None;6.801646/51.214346;None None;kiosk;;;
3578567667;None;6.782069/51.241226;None None;travel_agency;;;
469238054;Zweirad re-Cycler;6.798967/51.235248;Herderstraﬂe 26-28;bicycle;;;
4317674283;Kamps;6.778251/51.208700;None None;bakery;;;
2541724466;der schnelle jo;6.798876/51.213566;None None;shoes;;;
3578604622;Kamps;6.781822/51.240611;Nordstraﬂe 118;bakery;;;
7231732761;Geox;6.781638/51.225485;Schadowstraﬂe 11;shoes;;;
469238057;Trinkhalle;6.799205/51.235413;Herderstraﬂe 30;kiosk;;;
4317674503;None;6.778055/51.208915;None None;dry_cleaning;;;
4317674570;Styleboxx;6.778092/51.208842;None None;hairdresser;;;
7231732762;L'Occitane en Provence;6.781354/51.225812;Schadowstraﬂe 11;cosmetics;;;
2542996015;Tamaris;6.874341/51.164658;Hauptstraﬂe 34;shoes;;;
3578604623;Modern;6.781513/51.240327;Nordstraﬂe 114;locksmith;;;
4318456557;Auto Adam;6.833597/51.202396;None None;car;;;
469292138;Trinkhalle Schillerplatz;6.801804/51.235684;Achenbachstraﬂe 82;kiosk;;;
3578604624;Parf¸merie Becker;6.782052/51.240410;None None;beauty;;;
7247490294;Naturkost;6.829842/51.173823;Itterstraﬂe 36;supermarket;;;
2546873757;Friseur Wolf;6.838914/51.207991;Richardstraﬂe 73;hairdresser;;;
4329462627;Eller Mobile Shop;6.838793/51.201276;None None;mobile_phone;;;
469309377;Reinland Textilpflege;6.800863/51.236596;None None;dry_cleaning;;;
3578604627;Woolworth;6.781835/51.240212;None None;department_store;;;
4329462632;Reformhaus;6.840989/51.200901;Auf'm Groﬂenfeld 5;convenience;;;
7272348702;Kodi;6.895832/51.142648;None None;variety_store;;;
469316345;ƒnderungsatelier Modi;6.800551/51.236386;Achenbachstraﬂe 132;tailor;;;
3578665443;Ernsting's family;6.781502/51.239953;None None;clothes;;;
2558791964;dm;6.781728/51.240585;Nordstraﬂe 116;chemist;;;
4329495103;Haarstudio Gisella;6.836690/51.203591;None None;hairdresser;;;
4331270474;None;6.783840/51.225954;None None;vacant;;;
7272348703;KiK;6.895793/51.142700;None None;clothes;;;
3578665444;Goldschmiede Urhahn;6.781314/51.240147;Nordstraﬂe 110;jewelry;;;
469318931;Elektrotechnik W. Matz;6.799225/51.237168;None None;electronics;;;
469318934;ƒnderungsatelier Kunststopfen;6.799362/51.237087;None None;tailor;;;
2561678915;Aldi;6.773515/51.208391;Friedrichstraﬂe 133;supermarket;;;
4331270507;Sch¸tt Optik;6.783754/51.226087;Berliner Allee 6-8;optician;;;
7272378922;Aldi;6.895989/51.142602;None None;supermarket;;;
7273707640;Exclusiv ƒnderungsatelier;6.737356/51.301924;Fliednerstraﬂe 38;tailor;;;
3578665445;J7 hairstyling;6.781409/51.239870;None None;hairdresser;;;
4331270793;ara-Shop Rˆseler;6.783591/51.226302;Berliner Allee 2;shoes;;;
2561678929;Media Markt;6.772958/51.208188;Friedrichstraﬂe 133;electronics;;;
469318938;Reiseb¸ro am Zoo;6.799483/51.237029;None None;travel_agency;;;
3578665446;NORD89;6.781273/51.239751;None None;clothes;;;
4339012626;star nails;6.777123/51.209723;Friedrichstraﬂe 138;beauty;;;
2565002167;Marquardt K¸chen;6.782354/51.218334;Berliner Allee 56;furniture;;;
7289172867;Haar Kult;6.808911/51.262549;Rather Kreuzweg 11;hairdresser;;;
472972659;Autogas;6.777772/51.260138;Ulmenstraﬂe 279;no;;;
3578665447;Kiosk Dreieck;6.781342/51.240173;None None;kiosk;;;
7322878819;Sovrano Shoes & Belts;6.781433/51.224888;None None;shoes;;;
2567585747;None;6.786395/51.225395;Liesegangstraﬂe 17a;furniture;;;
4347886112;Excessories;6.799409/51.237064;Achenbachstraﬂe 150;jewelry;;;
475667005;DRAHTESEL;6.781098/51.237957;Gneisenaustraﬂe 21;bicycle;;;
3578665448;Schuhparadies;6.781341/51.239809;None None;shoes;;;
2577998396;B¸dchen - bei Conny und Willi;6.809178/51.260864;M¸nsterstraﬂe 490;kiosk;;;
3578665449;Schuhparadies;6.781095/51.239983;Mauerstraﬂe 1;shoes;;;
4347886113;Beauty fit;6.797647/51.236779;Rethelstraﬂe 98;beauty;;;
7322878820;Sovrano;6.781407/51.224933;None None;clothes;;;
475861781;Corvette;6.819542/51.220975;Hˆherweg 181;car;;;
2582544181;Madeira Drive;6.777742/51.235753;Fischerstraﬂe 3;clothes;;;
3578682354;Contento Hair;6.780751/51.239676;None None;hairdresser;;;
7354408285;MacOil;6.758270/51.207691;None None;car_repair;;;
475861782;AUTOLEVY;6.816398/51.221179;Hˆherweg 121 - 131;car;;;
7364558257;None;6.787316/51.214625;None None;kiosk;;;
3578682356;None;6.781290/51.239452;None None;dry_cleaning;;;
4347886114;Matito;6.799120/51.237505;Achenbachstraﬂe 159;clothes;;;
2582553217;Telekom;6.779008/51.237076;Nordstraﬂe 38;mobile_phone;;;
3578682357;None;6.780670/51.239598;None None;kiosk;;;
475861783;AUTOLEVY;6.816701/51.221162;Hˆherweg 119;car;;;
7364595946;Alessandro Nails & Lashes;6.787442/51.214712;Helmholtz Straﬂe 28;beauty;;;
1570455245;Street One;6.775196/51.225339;Flinger Straﬂe 43;clothes;;;
4782903241;Atelier f¸r Fotografie;6.774345/51.210836;Bilker Allee 128;photo_studio;;;
1354607397;Werstenbuch;6.816363/51.190744;None None;books;;;
6046634821;Fielmann;6.776639/51.216145;Friedrichstraﬂe 53;optician;;;
4782903278;Happy Shop;6.770740/51.210917;None None;kiosk;;;
6062991787;City Autoservice Bormann;6.886338/51.157152;Schwarzer Weg 98;car_repair;;;
1354618976;Eykeler;6.816588/51.190469;None None;greengrocer;;;
1570455246;Hema;6.774127/51.225354;Flinger Straﬂe 32;department_store;;;
6068336988;BOB Automobile S¸d GmbH;6.818238/51.221284;None None;car;;;
1354630866;Anhut's Foto-Treff;6.816748/51.190285;None None;photo;;;
4782903279;Zeina;6.769229/51.210972;None None;clothes;;;
1570455247;Intimissimi;6.775289/51.225353;Flinger Straﬂe 43;clothes;;;
4782903280;Stadtb‰cker Westerhorstmann;6.769032/51.210985;Bilker Allee 68;bakery;;;
6068632122;Unverpackt D¸sseldorf;6.798297/51.236880;Rethelstraﬂe 111;food;;;
1354630867;Coroneo;6.816789/51.189687;None None;hairdresser;;;
1570455250;None;6.773894/51.224802;Mittelstraﬂe 5;vacant;;;
6088944149;Amˆbe Gas;6.735567/51.215519;Weserm¸nder Straﬂe 9;gas;;;
1354630887;Salon Nicole;6.816935/51.190062;None None;hairdresser;;;
1354630888;ƒnderungsschneiderei;6.816868/51.190133;None None;tailor;;;
1570455252;PME Legend;6.774949/51.225304;Flinger Straﬂe 37;clothes;;;
4782903281;Kodi;6.767443/51.211036;None None;variety_store;;;
4782903282;Metzgerei Ludwig;6.765808/51.211294;None None;butcher;;;
6105705403;Musik Fratz;6.778420/51.234059;None None;books;;;
1354634207;Dengler Schuhe;6.817099/51.189877;Kˆlner Landstraﬂe 150;shoes;;;
6106021306;weddinghouse;6.779497/51.233245;None None;clothes;;;
4782903283;Studio 8;6.765554/51.211606;None None;hairdresser;;;
1570459642;Buffalo;6.772189/51.225443;Marktplatz 6;shoes;;;
1354634219;TAX Fashion;6.817183/51.189785;None None;clothes;;;
4782903284;Bauer Immobilien;6.765171/51.211475;None None;estate_agent;;;
1570459643;Hamacher Boots;6.772211/51.225328;Marktplatz 6;shoes;;;
4782903287;Haarschnitt;6.763938/51.213071;None None;hairdresser;;;
6107248704;Leo's;6.789391/51.223359;None None;hairdresser;;;
4782903305;Hammer B¸dchen;6.738659/51.204187;None None;kiosk;;;
6107248705;Kinderkiste;6.789298/51.223403;None None;clothes;;;
1354643425;Haushaltsger‰te;6.817278/51.189674;None None;hardware;;;
1571259071;BiBaBuZe;6.776569/51.207699;Aachener Straﬂe 1;books;;;
1354643428;None;6.817322/51.189627;None None;travel_agency;;;
1354643429;None;6.817412/51.189515;None None;kiosk;;;
1571751430;None;6.773644/51.204564;None None;vacant;;;
4782903306;None;6.740998/51.204521;None None;hairdresser;;;
4782903310;None;6.766268/51.210688;None None;kiosk;;;
6107248706;Haarpunkt;6.789063/51.223482;None None;hairdresser;;;
6107248707;Ren√© Steiner;6.788976/51.223529;None None;clothes;;;
1354643430;None;6.817253/51.189709;None None;tailor;;;
1572962112;Fahrrad-Hartmann;6.815346/51.259982;Rather Broich 47;bicycle;;;
4782904208;fw Unternehmensgestalter;6.775039/51.211807;Elisabethstraﬂe 97;furniture;;;
6109306286;Orn√©e;6.776261/51.226050;None None;houseware;;;
1354643431;Alicia's Trendy Moden;6.817389/51.189542;None None;clothes;;;
1575961693;None;6.861453/51.238602;None None;kiosk;;;
4782904211;None;6.772437/51.210845;None None;hairdresser;;;
6109341678;Diesel;6.773974/51.224636;None None;clothes;;;
1354643432;Werstener Schl¸sseldienst Ltd.;6.817437/51.189486;None None;hardware;;;
1577234838;Backwerk;6.775456/51.225939;Hunsr¸ckenstraﬂe 33;bakery;;;
4782904220;Concordia Sicherheit;6.765373/51.211426;None None;locksmith;;;
4782907380;Rohrspatz;6.772535/51.210842;None None;music;;;
6109341679;rodolfo angilletta;6.775159/51.224969;None None;musical_instrument;;;
6109370073;peter o. mahler;6.774766/51.222971;None None;clothes;;;
1354650630;Kogona;6.817462/51.189452;None None;hairdresser;;;
1577234907;Bolker 54;6.775735/51.226544;Bolkerstraﬂe 54;kiosk;;;
4782907422;Beauty Cocktail;6.764312/51.211724;None None;beauty;;;
1354650648;Salon Anja;6.817511/51.189403;None None;hairdresser;;;
1354660390;B‰ckerei Schneider;6.818134/51.188676;Kˆlner Landstraﬂe 172;bakery;;;
6123231162;Angelika Bˆhme;6.811399/51.232290;None None;hairdresser;;;
4782907426;Magasin. Dawo;6.764223/51.212382;None None;clothes;;;
1577235188;None;6.772989/51.227456;None None;kiosk;;;
6123231163;Geers;6.811516/51.232315;None None;hearing_aids;;;
1354669959;None;6.818868/51.187728;Kˆlner Landstraﬂe 190;vacant;;;
4782907428;None;6.764398/51.212538;None None;kiosk;;;
1577235776;Multi-Kult Store;6.775714/51.226144;None None;kiosk;;;
6124107055;Kodi;6.818912/51.227018;None None;houseware;;;
4782907457;None;6.760635/51.208160;None None;kiosk;;;
6129448117;None;6.793101/51.216528;Lessingstraﬂe 4;seafood;;;
1577235795;M¸ller & Bˆhm Literaturhandlung;6.774886/51.226179;Bolkerstraﬂe 53;books;;;
1354669971;KODi;6.818270/51.188505;Kˆlner Landstraﬂe 174;houseware;;;
4782907481;None;6.762820/51.210971;None None;hairdresser;;;
6129448118;Al Hoceima Markt;6.792941/51.216831;None None;supermarket;;;
1354670019;Kiosk Dimu;6.818659/51.188004;None None;kiosk;;;
1577236783;Terbuyken;6.775478/51.225785;Hunsr¸ckenstraﬂe 39;bakery;;;
4782907503;Geschenkekontor;6.765233/51.211461;None None;gift;;;
6129448120;None;6.793596/51.216601;None None;greengrocer;;;
1354670026;Stadtb‰ckerei;6.818721/51.187940;Opladener Straﬂe 2;bakery;;;
4782908394;None;6.764826/51.211576;None None;kiosk;;;
6138742586;Marilux;6.806448/51.229420;Ackerstraﬂe 151;gift;;;
1577236825;Mobilcom;6.775760/51.225801;Hunsr¸ckenstraﬂe 52;mobile_phone;;;
6838770601;Guido Wager Team;6.779273/51.218549;None None;hairdresser;;;
1577236987;None;6.773553/51.227325;None None;vacant;;;
4782908395;L'atelier;6.764652/51.211680;None None;interior_decoration;;;
6169597699;B‰ckerei Zanders;6.722024/51.242820;None None;bakery;;;
1354716592;Friseur;6.826866/51.186903;None None;hairdresser;;;
4782908396;L'atelier Monsieur;6.764528/51.211670;None None;clothes;;;
1354716622;Pass-Reiseb¸ro;6.819427/51.186760;Kˆlner Landstraﬂe 204;travel_agency;;;
1577237049;Galerie Klipp-Art;6.772359/51.226501;Burgplatz 12;art;;;
4782908397;Schatzkammer;6.764418/51.211687;None None;clothes;;;
6170374106;Spectacles for kids and teens;6.771860/51.221522;Bastionstraﬂe 3;optician;;;
1354716651;Radio M¸ller;6.827083/51.187023;Werstener Feld 74;hifi;;;
6170426416;Lofty Per¸ckenstudio in D¸sseldorf;6.781271/51.219657;Bahnstraﬂe 19;hairdresser;;;
2582553223;Unitymedia Store D¸sseldorf Venloer Straﬂe;6.778971/51.237289;Venloer Straﬂe 1;internet;;;
798849072;Reinigungscenter Garath;6.897170/51.150279;None None;dry_cleaning;;;
1620537085;Kiosk am Medienhafen;6.756017/51.213892;None None;kiosk;;;
2582567903;Fashion Nails;6.778719/51.237071;Venloer Straﬂe 2;beauty;;;
3303103218;None;6.862031/51.180199;None None;hairdresser;;;
3578682358;Reformhaus Pothmann;6.780899/51.239812;Mauerstraﬂe 2;supermarket;;;
5212238681;Klockhaus Dekorationen & Wohnidee;6.800413/51.236527;Achenbachstraﬂe 134;interior_decoration;;;
803296141;Euromaster;6.817212/51.231394;None None;car_repair;;;
3308010827;Fueg - Mˆbel nach Maﬂ;6.779679/51.213113;Jahnstraﬂe 71;furniture;;;
803299103;None;6.844611/51.228442;None None;car;;;
3578694719;Bonita;6.780644/51.239226;None None;clothes;;;
5212267861;Protein Outlet;6.800324/51.236583;Achenbachstraﬂe 136;nutrition_supplements;;;
3308213488;J. Schrank Parkett GmbH;6.754518/51.211495;Plockstraﬂe 12;wood;;;
1622921279;Hinkel;6.773963/51.221208;None None;bakery;;;
2583628776;Jumex;6.781420/51.236169;Duisburger Straﬂe 24;shoes;;;
3578694720;Blumen Risse;6.780496/51.239089;None None;florist;;;
804058880;Orientalische B‰ckerei Afren;6.799511/51.220548;None None;bakery;;;
5212273390;Horst Coiffeur;6.800264/51.236617;Achenbachstraﬂe 136;hairdresser;;;
1622921488;Betten Hˆnscheidt;6.774346/51.222982;Benrather Straﬂe 9;bed;;;
3578694721;Gerry Weber;6.780570/51.239153;None None;clothes;;;
804061314;None;6.799700/51.219969;None None;kiosk;;;
2583651361;None;6.779455/51.235898;None None;hairdresser;;;
3316915746;Leihhaus Werdier - D¸sseldorf;6.791877/51.220884;Friedrich-Ebert-Straﬂe 56;pawnbroker;;;
5212420931;Kamps;6.781790/51.250166;None None;bakery;;;
2586873586;Apple Store;6.780115/51.226701;Kˆnigsallee 2;electronics;;;
842404762;Schuster W. Janssen;6.865420/51.181727;None None;shoes;;;
1625578887;Bresgen;6.769737/51.210163;Kronprinzenstraﬂe 114;car_repair;;;
3325161209;SOS Hausger‰te GmbH;6.773231/51.204685;Aachener Straﬂe 55;electronics;;;
3578694722;Hˆrger‰te Aumann;6.780775/51.239326;None None;hearing_aids;;;
3578694724;Schmuck Gut;6.780356/51.239341;Nordstraﬂe 86;jewelry;;;
2588501287;Imker;6.871204/51.180225;None None;deli;;;
3325161210;Terbuyken;6.773661/51.204977;Aachener Straﬂe 49;bakery;;;
5213004464;Kamps;6.811701/51.227517;None None;bakery;;;
1631449931;Andreas Kohlhoff;6.771755/51.223582;None None;hairdresser;;;
842404796;CAN Feinkost;6.866186/51.180899;None None;convenience;;;
2601268166;Garather Buchhandlung;6.896879/51.142855;None None;books;;;
60857933;basic Bio-Supermarkt;6.776617/51.214605;None None;supermarket;;;
1631449932;Frisier Bar;6.771693/51.224148;Akademiestraﬂe 7;hairdresser;;;
3578694725;Naturfleischerei Gl‰ser;6.780395/51.239373;None None;butcher;;;
5214633088;Rewe to Go;6.743411/51.241580;None None;convenience;;;
842404809;Hˆr-Studio Schirner;6.865758/51.181715;None None;hearing_aids;;;
3325161211;Mˆbel-Kiste;6.774396/51.205236;Aachener Straﬂe 42-44;furniture;;;
5215191331;Faﬂbender Tenten;6.732034/51.212318;Am Fallhammer 6;doityourself;;;
240271441;Electric Schaffrath;6.787100/51.228333;Jacobistraﬂe 3-5;electronics;;;
1631449933;Liu-Jo;6.775834/51.223241;None None;clothes;;;
2601268226;Textilreinigung;6.896794/51.142699;None None;dry_cleaning;;;
849466340;Oebel;6.863980/51.180893;Altenbr¸ckstraﬂe 5;bakery;;;
3578716722;Apollo-Optik;6.780334/51.238953;None None;optician;;;
5219428503;the golden Rabbit;6.807066/51.229614;Ackerstraﬂe 159;garden_centre;;;
1638153734;eco-express;6.776878/51.212179;None None;laundry;;;
2603367578;Kamps;6.783261/51.247659;Ulmenstraﬂe 84;bakery;;;
3328173157;Behmer;6.780085/51.238570;Nordstraﬂe 67;bakery;;;
854528157;Lotto Grobe;6.870936/51.176505;Am Denkmal 4;convenience;;;
3578716723;BUTLERS;6.779957/51.239007;Nordstraﬂe 76;supermarket;;;
5225086320;Netto Marken-Discount;6.808503/51.232360;Lindemannstraﬂe 83;supermarket;;;
855193723;Autohaus Hassels;6.864123/51.188587;None None;car;;;
1639458935;Leben-findet-Stadt-Halle;6.767188/51.198295;Uedesheimer Straﬂe 2;supermarket;;;
2608728195;Blumen Nowak Art;6.908009/51.132151;None None;florist;;;
5230086978;FadenRaum.3;6.838492/51.206961;Am Hackenbruch 85;fabric;;;
870554777;None;6.793438/51.237096;Tuﬂmannstraﬂe 12;kiosk;;;
1639715349;Optik Bˆlter;6.873076/51.164039;None None;optician;;;
3329688962;Kiosk;6.768165/51.205618;None None;convenience;;;
3329688963;Schˆne Kleider;6.769142/51.206277;Planetenstraﬂe 1;clothes;;;
3578716724;Cosch;6.779853/51.238833;Nordstraﬂe 74;clothes;;;
1639950513;Optik Foto Schˆler;6.874557/51.162226;Heubesstraﬂe 1;optician;;;
2609456215;Elektro-Haag;6.874313/51.164265;Hauptstraﬂe 26;electronics;;;
5233264326;Bestattungen Cassidy;6.832801/51.194544;Werstener Feld 208;funeral_directors;;;
874208066;None;6.838493/51.193162;None None;vacant;;;
2613882011;abitare due;6.874304/51.164199;Hauptstraﬂe 24;yes;;;
1639950682;Tchibo;6.874157/51.164511;Hauptstraﬂe 35;coffee;;;
3329783977;Alexander Feinkost & Gem¸se;6.782030/51.235724;Duisburger Straﬂe 40;greengrocer;;;
3578716725;Hussel;6.780114/51.239140;Nordstraﬂe 80;confectionery;;;
5237231777;Internetcafe Callshop;6.776543/51.226841;None None;internet;;;
2613882012;Prˆpper Modewelten;6.874291/51.164167;Hauptstraﬂe 24;yes;;;
3329783978;None;6.782095/51.235672;Duisburger Straﬂe 42;convenience;;;
3578716726;Hˆr-Studio Brodbeck;6.779874/51.238884;None None;hearing_aids;;;
875404070;Penny;6.789917/51.236400;None None;supermarket;;;
1639959590;Frahm & Company;6.872953/51.163904;Gˆrresstraﬂe 1;hairdresser;;;
3578716727;Mayersche M;6.780232/51.238868;None None;books;;;
5237231779;Miami;6.776539/51.226906;None None;hairdresser;;;
875700902;None;6.862093/51.180220;None None;kiosk;;;
1639959599;Lederwaren Brass;6.872719/51.164149;Gˆrresstraﬂe 4;leather;;;
3329783979;Schnitzler's Blumen;6.781353/51.236381;Duisburger Straﬂe 24;florist;;;
5237243181;Hair & more;6.772356/51.226463;Burgplatz 12;hairdresser;;;
2613882013;b.wundert;6.874256/51.164071;Hauptstraﬂe 22;clothes;;;
1640767790;None;6.827054/51.266193;None None;kiosk;;;
877074717;Optik M¸cher e.K.;6.858795/51.179248;None None;optician;;;
3338446961;Kaas - Frischdienst;6.792569/51.241488;Tuﬂmannstraﬂe 76;dairy;;;
3578716728;McPaper;6.780205/51.239211;Nordstraﬂe 82;stationery;;;
5245662449;None;6.789448/51.237196;None None;supermarket;;;
877074730;Can Feinkost II;6.855806/51.177933;None None;supermarket;;;
2628813848;Textilladen Anna & Vera;6.781144/51.273297;None None;clothes;;;
877074734;Trinkhalle Tas & Hermes-Paketshop;6.856624/51.178298;Henkelstraﬂe 269;kiosk;;;
1644152011;Woolworth D¸sseldorf Oberbilk;6.803478/51.215751;Kˆlner Straﬂe 241;department_store;;;
5248718980;Netto;6.754878/51.235082;Oberkasseler Straﬂe 157-159;supermarket;;;
3338446962;Angela Oelschlaeger;6.793842/51.236628;Tuﬂmannstraﬂe 7;clothes;;;
3578716729;O2;6.780174/51.238751;None None;mobile_phone;;;
1644182425;ARS VIVENDI - Weinhandlung;6.784183/51.234144;None None;alcohol;;;
5248790299;Haendel Baustoffe GmbH;6.726599/51.237612;Heerdter Lohweg 47;trade;;;
2628830284;Sofias W‰scherei;6.781256/51.273256;None None;dry_cleaning;;;
3338446963;Tr‰ume werden Taten;6.793831/51.236733;Tuﬂmannstraﬂe 9;jewelry;;;
3578716730;Oehme;6.780037/51.239070;Nordstraﬂe 78;bakery;;;
877095713;Post-Shop;6.856984/51.178453;Stephanstraﬂe 1;stationery;;;
1644182429;Metzgerei Ludwig;6.784268/51.234068;None None;butcher;;;
2628893718;Unterrather Brillenstudio;6.781612/51.273542;None None;optician;;;
5248848443;Pudel Paradies;6.739298/51.236727;None None;pet;;;
877209226;C & M Market;6.858630/51.179435;None None;supermarket;;;
2628910830;Haarmoden Reichelt;6.782157/51.273846;None None;hairdresser;;;
877209260;Wolfgang Frick;6.857846/51.178529;Henkelstraﬂe 288;bakery;;;
2628922435;None;6.783427/51.274560;None None;beauty;;;
3338446964;PK-Systemtechnik;6.791958/51.236777;Moltkestraﬂe 101;computer;;;
3578716731;None;6.779999/51.238410;None None;mobile_phone;;;
1644182430;M. Werz;6.784134/51.234178;None None;hairdresser;;;
3342415786;Schl¸sseldienst Regel;6.784391/51.215670;Herzogstraﬂe 96;keys;;;
5248848444;Sicherheitstechnik Hoeren;6.739361/51.236746;None None;security;;;
3578716732;Tchibo;6.779891/51.238933;Nordstraﬂe 74;coffee;;;
877254669;None;6.860037/51.174147;None None;kiosk;;;
1644182431;Oliver's Hair;6.784377/51.233602;None None;hairdresser;;;
2629640229;Onur Esen;6.766779/51.211067;Bilker Allee 44;greengrocer;;;
